Pokedex Number,Pokemon,Link,HP,Attack,Defense,Speed,Special Attack,Special Defense,Stat Total
0701,Hawlucha Mega Hawlucha,https://bulbapedia.bulbagarden.net/wiki/Hawlucha_(Pok%C3%A9mon),78,137,100,118,74,93,600
0702,Dedenne,https://bulbapedia.bulbagarden.net/wiki/Dedenne_(Pok%C3%A9mon),67,58,57,101,81,67,431
0703,Carbink,https://bulbapedia.bulbagarden.net/wiki/Carbink_(Pok%C3%A9mon),50,50,150,50,50,150,500
0704,Goomy,https://bulbapedia.bulbagarden.net/wiki/Goomy_(Pok%C3%A9mon),45,50,35,40,55,75,300
0705,Sliggoo,https://bulbapedia.bulbagarden.net/wiki/Sliggoo_(Pok%C3%A9mon),68,75,53,60,83,113,452
0705,Sliggoo Hisuian Sliggoo,https://bulbapedia.bulbagarden.net/wiki/Sliggoo_(Pok%C3%A9mon),58,75,83,40,83,113,452
0706,Goodra,https://bulbapedia.bulbagarden.net/wiki/Goodra_(Pok%C3%A9mon),90,100,70,80,110,150,600
0706,Goodra Hisuian Goodra,https://bulbapedia.bulbagarden.net/wiki/Goodra_(Pok%C3%A9mon),80,100,100,60,110,150,600
0707,Klefki,https://bulbapedia.bulbagarden.net/wiki/Klefki_(Pok%C3%A9mon),57,80,91,75,80,87,470
0708,Phantump,https://bulbapedia.bulbagarden.net/wiki/Phantump_(Pok%C3%A9mon),43,70,48,38,50,60,309
0709,Trevenant,https://bulbapedia.bulbagarden.net/wiki/Trevenant_(Pok%C3%A9mon),85,110,76,56,65,82,474
0710,Pumpkaboo Small Size,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_(Pok%C3%A9mon),44,66,70,56,44,55,335
0710,Pumpkaboo Average Size,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_(Pok%C3%A9mon),49,66,70,51,44,55,335
0710,Pumpkaboo Large Size,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_(Pok%C3%A9mon),54,66,70,46,44,55,335
0710,Pumpkaboo Super Size,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_(Pok%C3%A9mon),59,66,70,41,44,55,335
0711,Gourgeist Small Size,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_(Pok%C3%A9mon),55,85,122,99,58,75,494
0711,Gourgeist Average Size,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_(Pok%C3%A9mon),65,90,122,84,58,75,494
0711,Gourgeist Large Size,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_(Pok%C3%A9mon),75,95,122,69,58,75,494
0711,Gourgeist Super Size,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_(Pok%C3%A9mon),85,100,122,54,58,75,494
0712,Bergmite,https://bulbapedia.bulbagarden.net/wiki/Bergmite_(Pok%C3%A9mon),55,69,85,28,32,35,304
0713,Avalugg,https://bulbapedia.bulbagarden.net/wiki/Avalugg_(Pok%C3%A9mon),95,117,184,28,44,46,514
0713,Avalugg Hisuian Avalugg,https://bulbapedia.bulbagarden.net/wiki/Avalugg_(Pok%C3%A9mon),95,127,184,38,34,36,514
0714,Noibat,https://bulbapedia.bulbagarden.net/wiki/Noibat_(Pok%C3%A9mon),40,30,35,55,45,40,245
0715,Noivern,https://bulbapedia.bulbagarden.net/wiki/Noivern_(Pok%C3%A9mon),85,70,80,123,97,80,535
0716,Xerneas,https://bulbapedia.bulbagarden.net/wiki/Xerneas_(Pok%C3%A9mon),126,131,95,99,131,98,680
0717,Yveltal,https://bulbapedia.bulbagarden.net/wiki/Yveltal_(Pok%C3%A9mon),126,131,95,99,131,98,680
0718,Zygarde 50% Forme,https://bulbapedia.bulbagarden.net/wiki/Zygarde_(Pok%C3%A9mon),108,100,121,95,81,95,600
0718,Zygarde 10% Forme,https://bulbapedia.bulbagarden.net/wiki/Zygarde_(Pok%C3%A9mon),54,100,71,115,61,85,486
0718,Zygarde Complete Forme,https://bulbapedia.bulbagarden.net/wiki/Zygarde_(Pok%C3%A9mon),216,100,121,85,91,95,708
0718,Zygarde Mega Zygarde,https://bulbapedia.bulbagarden.net/wiki/Zygarde_(Pok%C3%A9mon),216,70,91,100,216,85,778
0719,Diancie,https://bulbapedia.bulbagarden.net/wiki/Diancie_(Pok%C3%A9mon),50,100,150,50,100,150,600
0719,Diancie Mega Diancie,https://bulbapedia.bulbagarden.net/wiki/Diancie_(Pok%C3%A9mon),50,160,110,110,160,110,700
0720,Hoopa Hoopa Confined,https://bulbapedia.bulbagarden.net/wiki/Hoopa_(Pok%C3%A9mon),80,110,60,70,150,130,600
0720,Hoopa Hoopa Unbound,https://bulbapedia.bulbagarden.net/wiki/Hoopa_(Pok%C3%A9mon),80,160,60,80,170,130,680
0721,Volcanion,https://bulbapedia.bulbagarden.net/wiki/Volcanion_(Pok%C3%A9mon),80,110,120,70,130,90,600
0722,Rowlet,https://bulbapedia.bulbagarden.net/wiki/Rowlet_(Pok%C3%A9mon),68,55,55,42,50,50,320
0723,Dartrix,https://bulbapedia.bulbagarden.net/wiki/Dartrix_(Pok%C3%A9mon),78,75,75,52,70,70,420
0724,Decidueye,https://bulbapedia.bulbagarden.net/wiki/Decidueye_(Pok%C3%A9mon),78,107,75,70,100,100,530
0724,Decidueye Hisuian Decidueye,https://bulbapedia.bulbagarden.net/wiki/Decidueye_(Pok%C3%A9mon),88,112,80,60,95,95,530
0725,Litten,https://bulbapedia.bulbagarden.net/wiki/Litten_(Pok%C3%A9mon),45,65,40,70,60,40,320
0726,Torracat,https://bulbapedia.bulbagarden.net/wiki/Torracat_(Pok%C3%A9mon),65,85,50,90,80,50,420
0727,Incineroar,https://bulbapedia.bulbagarden.net/wiki/Incineroar_(Pok%C3%A9mon),95,115,90,60,80,90,530
0728,Popplio,https://bulbapedia.bulbagarden.net/wiki/Popplio_(Pok%C3%A9mon),50,54,54,40,66,56,320
0729,Brionne,https://bulbapedia.bulbagarden.net/wiki/Brionne_(Pok%C3%A9mon),60,69,69,50,91,81,420
0730,Primarina,https://bulbapedia.bulbagarden.net/wiki/Primarina_(Pok%C3%A9mon),80,74,74,60,126,116,530
0731,Pikipek,https://bulbapedia.bulbagarden.net/wiki/Pikipek_(Pok%C3%A9mon),35,75,30,65,30,30,265
0732,Trumbeak,https://bulbapedia.bulbagarden.net/wiki/Trumbeak_(Pok%C3%A9mon),55,85,50,75,40,50,355
0733,Toucannon,https://bulbapedia.bulbagarden.net/wiki/Toucannon_(Pok%C3%A9mon),80,120,75,60,75,75,485
0734,Yungoos,https://bulbapedia.bulbagarden.net/wiki/Yungoos_(Pok%C3%A9mon),48,70,30,45,30,30,253
0735,Gumshoos,https://bulbapedia.bulbagarden.net/wiki/Gumshoos_(Pok%C3%A9mon),88,110,60,45,55,60,418
0736,Grubbin,https://bulbapedia.bulbagarden.net/wiki/Grubbin_(Pok%C3%A9mon),47,62,45,46,55,45,300
0737,Charjabug,https://bulbapedia.bulbagarden.net/wiki/Charjabug_(Pok%C3%A9mon),57,82,95,36,55,75,400
0738,Vikavolt,https://bulbapedia.bulbagarden.net/wiki/Vikavolt_(Pok%C3%A9mon),77,70,90,43,145,75,500
0739,Crabrawler,https://bulbapedia.bulbagarden.net/wiki/Crabrawler_(Pok%C3%A9mon),47,82,57,63,42,47,338
0740,Crabominable,https://bulbapedia.bulbagarden.net/wiki/Crabominable_(Pok%C3%A9mon),97,132,77,43,62,67,478
0741,Oricorio,https://bulbapedia.bulbagarden.net/wiki/Oricorio_(Pok%C3%A9mon),75,70,70,93,98,70,476
0742,Cutiefly,https://bulbapedia.bulbagarden.net/wiki/Cutiefly_(Pok%C3%A9mon),40,45,40,84,55,40,304
0743,Ribombee,https://bulbapedia.bulbagarden.net/wiki/Ribombee_(Pok%C3%A9mon),60,55,60,124,95,70,464
0744,Rockruff,https://bulbapedia.bulbagarden.net/wiki/Rockruff_(Pok%C3%A9mon),45,65,40,60,30,40,280
0745,Lycanroc Midday Form,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_(Pok%C3%A9mon),75,115,65,112,55,65,487
0745,Lycanroc Midnight Form,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_(Pok%C3%A9mon),85,115,75,82,55,75,487
0745,Lycanroc Dusk Form,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_(Pok%C3%A9mon),75,117,65,110,55,65,487
0746,Wishiwashi Solo Form,https://bulbapedia.bulbagarden.net/wiki/Wishiwashi_(Pok%C3%A9mon),45,20,20,40,25,25,175
0746,Wishiwashi School Form,https://bulbapedia.bulbagarden.net/wiki/Wishiwashi_(Pok%C3%A9mon),45,140,130,30,140,135,620
0747,Mareanie,https://bulbapedia.bulbagarden.net/wiki/Mareanie_(Pok%C3%A9mon),50,53,62,45,43,52,305
0748,Toxapex,https://bulbapedia.bulbagarden.net/wiki/Toxapex_(Pok%C3%A9mon),50,63,152,35,53,142,495
0749,Mudbray,https://bulbapedia.bulbagarden.net/wiki/Mudbray_(Pok%C3%A9mon),70,100,70,45,45,55,385
0750,Mudsdale,https://bulbapedia.bulbagarden.net/wiki/Mudsdale_(Pok%C3%A9mon),100,125,100,35,55,85,500
0751,Dewpider,https://bulbapedia.bulbagarden.net/wiki/Dewpider_(Pok%C3%A9mon),38,40,52,27,40,72,269
0752,Araquanid,https://bulbapedia.bulbagarden.net/wiki/Araquanid_(Pok%C3%A9mon),68,70,92,42,50,132,454
0753,Fomantis,https://bulbapedia.bulbagarden.net/wiki/Fomantis_(Pok%C3%A9mon),40,55,35,35,50,35,250
0754,Lurantis,https://bulbapedia.bulbagarden.net/wiki/Lurantis_(Pok%C3%A9mon),70,105,90,45,80,90,480
0755,Morelull,https://bulbapedia.bulbagarden.net/wiki/Morelull_(Pok%C3%A9mon),40,35,55,15,65,75,285
0756,Shiinotic,https://bulbapedia.bulbagarden.net/wiki/Shiinotic_(Pok%C3%A9mon),60,45,80,30,90,100,405
0757,Salandit,https://bulbapedia.bulbagarden.net/wiki/Salandit_(Pok%C3%A9mon),48,44,40,77,71,40,320
0758,Salazzle,https://bulbapedia.bulbagarden.net/wiki/Salazzle_(Pok%C3%A9mon),68,64,60,117,111,60,480
0759,Stufful,https://bulbapedia.bulbagarden.net/wiki/Stufful_(Pok%C3%A9mon),70,75,50,50,45,50,340
0760,Bewear,https://bulbapedia.bulbagarden.net/wiki/Bewear_(Pok%C3%A9mon),120,125,80,60,55,60,500
0761,Bounsweet,https://bulbapedia.bulbagarden.net/wiki/Bounsweet_(Pok%C3%A9mon),42,30,38,32,30,38,210
0762,Steenee,https://bulbapedia.bulbagarden.net/wiki/Steenee_(Pok%C3%A9mon),52,40,48,62,40,48,290
0763,Tsareena,https://bulbapedia.bulbagarden.net/wiki/Tsareena_(Pok%C3%A9mon),72,120,98,72,50,98,510
0764,Comfey,https://bulbapedia.bulbagarden.net/wiki/Comfey_(Pok%C3%A9mon),51,52,90,100,82,110,485
0765,Oranguru,https://bulbapedia.bulbagarden.net/wiki/Oranguru_(Pok%C3%A9mon),90,60,80,60,90,110,490
0766,Passimian,https://bulbapedia.bulbagarden.net/wiki/Passimian_(Pok%C3%A9mon),100,120,90,80,40,60,490
0767,Wimpod,https://bulbapedia.bulbagarden.net/wiki/Wimpod_(Pok%C3%A9mon),25,35,40,80,20,30,230
0768,Golisopod,https://bulbapedia.bulbagarden.net/wiki/Golisopod_(Pok%C3%A9mon),75,125,140,40,60,90,530
0769,Sandygast,https://bulbapedia.bulbagarden.net/wiki/Sandygast_(Pok%C3%A9mon),55,55,80,15,70,45,320
0770,Palossand,https://bulbapedia.bulbagarden.net/wiki/Palossand_(Pok%C3%A9mon),85,75,110,35,100,75,480
0771,Pyukumuku,https://bulbapedia.bulbagarden.net/wiki/Pyukumuku_(Pok%C3%A9mon),55,60,130,5,30,130,410
0772,Type: Null,https://bulbapedia.bulbagarden.net/wiki/Type:_Null_(Pok%C3%A9mon),95,95,95,59,95,95,534
0773,Silvally,https://bulbapedia.bulbagarden.net/wiki/Silvally_(Pok%C3%A9mon),95,95,95,95,95,95,570
0774,Minior Meteor Form,https://bulbapedia.bulbagarden.net/wiki/Minior_(Pok%C3%A9mon),60,60,100,60,60,100,440
0774,Minior Core,https://bulbapedia.bulbagarden.net/wiki/Minior_(Pok%C3%A9mon),60,100,60,120,100,60,500
0775,Komala,https://bulbapedia.bulbagarden.net/wiki/Komala_(Pok%C3%A9mon),65,115,65,65,75,95,480
0776,Turtonator,https://bulbapedia.bulbagarden.net/wiki/Turtonator_(Pok%C3%A9mon),60,78,135,36,91,85,485
0777,Togedemaru,https://bulbapedia.bulbagarden.net/wiki/Togedemaru_(Pok%C3%A9mon),65,98,63,96,40,73,435
0778,Mimikyu,https://bulbapedia.bulbagarden.net/wiki/Mimikyu_(Pok%C3%A9mon),55,90,80,96,50,105,476
0779,Bruxish,https://bulbapedia.bulbagarden.net/wiki/Bruxish_(Pok%C3%A9mon),68,105,70,92,70,70,475
0780,Drampa,https://bulbapedia.bulbagarden.net/wiki/Drampa_(Pok%C3%A9mon),78,60,85,36,135,91,485
0780,Drampa Mega Drampa,https://bulbapedia.bulbagarden.net/wiki/Drampa_(Pok%C3%A9mon),78,85,110,36,160,116,585
0781,Dhelmise,https://bulbapedia.bulbagarden.net/wiki/Dhelmise_(Pok%C3%A9mon),70,131,100,40,86,90,517
0782,Jangmo-o,https://bulbapedia.bulbagarden.net/wiki/Jangmo-o_(Pok%C3%A9mon),45,55,65,45,45,45,300
0783,Hakamo-o,https://bulbapedia.bulbagarden.net/wiki/Hakamo-o_(Pok%C3%A9mon),55,75,90,65,65,70,420
0784,Kommo-o,https://bulbapedia.bulbagarden.net/wiki/Kommo-o_(Pok%C3%A9mon),75,110,125,85,100,105,600
0785,Tapu Koko,https://bulbapedia.bulbagarden.net/wiki/Tapu_Koko_(Pok%C3%A9mon),70,115,85,130,95,75,570
0786,Tapu Lele,https://bulbapedia.bulbagarden.net/wiki/Tapu_Lele_(Pok%C3%A9mon),70,85,75,95,130,115,570
0787,Tapu Bulu,https://bulbapedia.bulbagarden.net/wiki/Tapu_Bulu_(Pok%C3%A9mon),70,130,115,75,85,95,570
0788,Tapu Fini,https://bulbapedia.bulbagarden.net/wiki/Tapu_Fini_(Pok%C3%A9mon),70,75,115,85,95,130,570
0789,Cosmog,https://bulbapedia.bulbagarden.net/wiki/Cosmog_(Pok%C3%A9mon),43,29,31,37,29,31,200
0790,Cosmoem,https://bulbapedia.bulbagarden.net/wiki/Cosmoem_(Pok%C3%A9mon),43,29,131,37,29,131,400
0791,Solgaleo,https://bulbapedia.bulbagarden.net/wiki/Solgaleo_(Pok%C3%A9mon),137,137,107,97,113,89,680
0792,Lunala,https://bulbapedia.bulbagarden.net/wiki/Lunala_(Pok%C3%A9mon),137,113,89,97,137,107,680
0793,Nihilego,https://bulbapedia.bulbagarden.net/wiki/Nihilego_(Pok%C3%A9mon),109,53,47,103,127,131,570
0794,Buzzwole,https://bulbapedia.bulbagarden.net/wiki/Buzzwole_(Pok%C3%A9mon),107,139,139,79,53,53,570
0795,Pheromosa,https://bulbapedia.bulbagarden.net/wiki/Pheromosa_(Pok%C3%A9mon),71,137,37,151,137,37,570
0796,Xurkitree,https://bulbapedia.bulbagarden.net/wiki/Xurkitree_(Pok%C3%A9mon),83,89,71,83,173,71,570
0797,Celesteela,https://bulbapedia.bulbagarden.net/wiki/Celesteela_(Pok%C3%A9mon),97,101,103,61,107,101,570
0798,Kartana,https://bulbapedia.bulbagarden.net/wiki/Kartana_(Pok%C3%A9mon),59,181,131,109,59,31,570
0799,Guzzlord,https://bulbapedia.bulbagarden.net/wiki/Guzzlord_(Pok%C3%A9mon),223,101,53,43,97,53,570
0800,Necrozma,https://bulbapedia.bulbagarden.net/wiki/Necrozma_(Pok%C3%A9mon),97,107,101,79,127,89,600
0800,Necrozma Dusk Mane Necrozma,https://bulbapedia.bulbagarden.net/wiki/Necrozma_(Pok%C3%A9mon),97,157,127,77,113,109,680
0800,Necrozma Dawn Wings Necrozma,https://bulbapedia.bulbagarden.net/wiki/Necrozma_(Pok%C3%A9mon),97,113,109,77,157,127,680
0800,Necrozma Ultra Necrozma,https://bulbapedia.bulbagarden.net/wiki/Necrozma_(Pok%C3%A9mon),97,167,97,129,167,97,754
0801,Magearna,https://bulbapedia.bulbagarden.net/wiki/Magearna_(Pok%C3%A9mon),80,95,115,65,130,115,600
0802,Marshadow,https://bulbapedia.bulbagarden.net/wiki/Marshadow_(Pok%C3%A9mon),90,125,80,125,90,90,600
0803,Poipole,https://bulbapedia.bulbagarden.net/wiki/Poipole_(Pok%C3%A9mon),67,73,67,73,73,67,420
0804,Naganadel,https://bulbapedia.bulbagarden.net/wiki/Naganadel_(Pok%C3%A9mon),73,73,73,121,127,73,540
0805,Stakataka,https://bulbapedia.bulbagarden.net/wiki/Stakataka_(Pok%C3%A9mon),61,131,211,13,53,101,570
0806,Blacephalon,https://bulbapedia.bulbagarden.net/wiki/Blacephalon_(Pok%C3%A9mon),53,127,53,107,151,79,570
0807,Zeraora,https://bulbapedia.bulbagarden.net/wiki/Zeraora_(Pok%C3%A9mon),88,112,75,143,102,80,600
0808,Meltan,https://bulbapedia.bulbagarden.net/wiki/Meltan_(Pok%C3%A9mon),46,65,65,34,55,35,300
0809,Melmetal,https://bulbapedia.bulbagarden.net/wiki/Melmetal_(Pok%C3%A9mon),135,143,143,34,80,65,600
0810,Grookey,https://bulbapedia.bulbagarden.net/wiki/Grookey_(Pok%C3%A9mon),50,65,50,65,40,40,310
0811,Thwackey,https://bulbapedia.bulbagarden.net/wiki/Thwackey_(Pok%C3%A9mon),70,85,70,80,55,60,420
0812,Rillaboom,https://bulbapedia.bulbagarden.net/wiki/Rillaboom_(Pok%C3%A9mon),100,125,90,85,60,70,530
0813,Scorbunny,https://bulbapedia.bulbagarden.net/wiki/Scorbunny_(Pok%C3%A9mon),50,71,40,69,40,40,310
0814,Raboot,https://bulbapedia.bulbagarden.net/wiki/Raboot_(Pok%C3%A9mon),65,86,60,94,55,60,420
0815,Cinderace,https://bulbapedia.bulbagarden.net/wiki/Cinderace_(Pok%C3%A9mon),80,116,75,119,65,75,530
0816,Sobble,https://bulbapedia.bulbagarden.net/wiki/Sobble_(Pok%C3%A9mon),50,40,40,70,70,40,310
0817,Drizzile,https://bulbapedia.bulbagarden.net/wiki/Drizzile_(Pok%C3%A9mon),65,60,55,90,95,55,420
0818,Inteleon,https://bulbapedia.bulbagarden.net/wiki/Inteleon_(Pok%C3%A9mon),70,85,65,120,125,65,530
0819,Skwovet,https://bulbapedia.bulbagarden.net/wiki/Skwovet_(Pok%C3%A9mon),70,55,55,25,35,35,275
0820,Greedent,https://bulbapedia.bulbagarden.net/wiki/Greedent_(Pok%C3%A9mon),120,95,95,20,55,75,460
0821,Rookidee,https://bulbapedia.bulbagarden.net/wiki/Rookidee_(Pok%C3%A9mon),38,47,35,57,33,35,245
0822,Corvisquire,https://bulbapedia.bulbagarden.net/wiki/Corvisquire_(Pok%C3%A9mon),68,67,55,77,43,55,365
0823,Corviknight,https://bulbapedia.bulbagarden.net/wiki/Corviknight_(Pok%C3%A9mon),98,87,105,67,53,85,495
0824,Blipbug,https://bulbapedia.bulbagarden.net/wiki/Blipbug_(Pok%C3%A9mon),25,20,20,45,25,45,180
0825,Dottler,https://bulbapedia.bulbagarden.net/wiki/Dottler_(Pok%C3%A9mon),50,35,80,30,50,90,335
0826,Orbeetle,https://bulbapedia.bulbagarden.net/wiki/Orbeetle_(Pok%C3%A9mon),60,45,110,90,80,120,505
0827,Nickit,https://bulbapedia.bulbagarden.net/wiki/Nickit_(Pok%C3%A9mon),40,28,28,50,47,52,245
0828,Thievul,https://bulbapedia.bulbagarden.net/wiki/Thievul_(Pok%C3%A9mon),70,58,58,90,87,92,455
0829,Gossifleur,https://bulbapedia.bulbagarden.net/wiki/Gossifleur_(Pok%C3%A9mon),40,40,60,10,40,60,250
0830,Eldegoss,https://bulbapedia.bulbagarden.net/wiki/Eldegoss_(Pok%C3%A9mon),60,50,90,60,80,120,460
0831,Wooloo,https://bulbapedia.bulbagarden.net/wiki/Wooloo_(Pok%C3%A9mon),42,40,55,48,40,45,270
0832,Dubwool,https://bulbapedia.bulbagarden.net/wiki/Dubwool_(Pok%C3%A9mon),72,80,100,88,60,90,490
0833,Chewtle,https://bulbapedia.bulbagarden.net/wiki/Chewtle_(Pok%C3%A9mon),50,64,50,44,38,38,284
0834,Drednaw,https://bulbapedia.bulbagarden.net/wiki/Drednaw_(Pok%C3%A9mon),90,115,90,74,48,68,485
0835,Yamper,https://bulbapedia.bulbagarden.net/wiki/Yamper_(Pok%C3%A9mon),59,45,50,26,40,50,270
0836,Boltund,https://bulbapedia.bulbagarden.net/wiki/Boltund_(Pok%C3%A9mon),69,90,60,121,90,60,490
0837,Rolycoly,https://bulbapedia.bulbagarden.net/wiki/Rolycoly_(Pok%C3%A9mon),30,40,50,30,40,50,240
0838,Carkol,https://bulbapedia.bulbagarden.net/wiki/Carkol_(Pok%C3%A9mon),80,60,90,50,60,70,410
0839,Coalossal,https://bulbapedia.bulbagarden.net/wiki/Coalossal_(Pok%C3%A9mon),110,80,120,30,80,90,510
0840,Applin,https://bulbapedia.bulbagarden.net/wiki/Applin_(Pok%C3%A9mon),40,40,80,20,40,40,260
0841,Flapple,https://bulbapedia.bulbagarden.net/wiki/Flapple_(Pok%C3%A9mon),70,110,80,70,95,60,485
0842,Appletun,https://bulbapedia.bulbagarden.net/wiki/Appletun_(Pok%C3%A9mon),110,85,80,30,100,80,485
0843,Silicobra,https://bulbapedia.bulbagarden.net/wiki/Silicobra_(Pok%C3%A9mon),52,57,75,46,35,50,315
0844,Sandaconda,https://bulbapedia.bulbagarden.net/wiki/Sandaconda_(Pok%C3%A9mon),72,107,125,71,65,70,510
0845,Cramorant,https://bulbapedia.bulbagarden.net/wiki/Cramorant_(Pok%C3%A9mon),70,85,55,85,85,95,475
0846,Arrokuda,https://bulbapedia.bulbagarden.net/wiki/Arrokuda_(Pok%C3%A9mon),41,63,40,66,40,30,280
0847,Barraskewda,https://bulbapedia.bulbagarden.net/wiki/Barraskewda_(Pok%C3%A9mon),61,123,60,136,60,50,490
0848,Toxel,https://bulbapedia.bulbagarden.net/wiki/Toxel_(Pok%C3%A9mon),40,38,35,40,54,35,242
0849,Toxtricity,https://bulbapedia.bulbagarden.net/wiki/Toxtricity_(Pok%C3%A9mon),75,98,70,75,114,70,502
0850,Sizzlipede,https://bulbapedia.bulbagarden.net/wiki/Sizzlipede_(Pok%C3%A9mon),50,65,45,45,50,50,305
0851,Centiskorch,https://bulbapedia.bulbagarden.net/wiki/Centiskorch_(Pok%C3%A9mon),100,115,65,65,90,90,525
0852,Clobbopus,https://bulbapedia.bulbagarden.net/wiki/Clobbopus_(Pok%C3%A9mon),50,68,60,32,50,50,310
0853,Grapploct,https://bulbapedia.bulbagarden.net/wiki/Grapploct_(Pok%C3%A9mon),80,118,90,42,70,80,480
0854,Sinistea,https://bulbapedia.bulbagarden.net/wiki/Sinistea_(Pok%C3%A9mon),40,45,45,50,74,54,308
0855,Polteageist,https://bulbapedia.bulbagarden.net/wiki/Polteageist_(Pok%C3%A9mon),60,65,65,70,134,114,508
0856,Hatenna,https://bulbapedia.bulbagarden.net/wiki/Hatenna_(Pok%C3%A9mon),42,30,45,39,56,53,265
0857,Hattrem,https://bulbapedia.bulbagarden.net/wiki/Hattrem_(Pok%C3%A9mon),57,40,65,49,86,73,370
0858,Hatterene,https://bulbapedia.bulbagarden.net/wiki/Hatterene_(Pok%C3%A9mon),57,90,95,29,136,103,510
0859,Impidimp,https://bulbapedia.bulbagarden.net/wiki/Impidimp_(Pok%C3%A9mon),45,45,30,50,55,40,265
0860,Morgrem,https://bulbapedia.bulbagarden.net/wiki/Morgrem_(Pok%C3%A9mon),65,60,45,70,75,55,370
0861,Grimmsnarl,https://bulbapedia.bulbagarden.net/wiki/Grimmsnarl_(Pok%C3%A9mon),95,120,65,60,95,75,510
0862,Obstagoon,https://bulbapedia.bulbagarden.net/wiki/Obstagoon_(Pok%C3%A9mon),93,90,101,95,60,81,520
0863,Perrserker,https://bulbapedia.bulbagarden.net/wiki/Perrserker_(Pok%C3%A9mon),70,110,100,50,50,60,440
0864,Cursola,https://bulbapedia.bulbagarden.net/wiki/Cursola_(Pok%C3%A9mon),60,95,50,30,145,130,510
0865,Sirfetch'd,https://bulbapedia.bulbagarden.net/wiki/Sirfetch%27d_(Pok%C3%A9mon),62,135,95,65,68,82,507
0866,Mr. Rime,https://bulbapedia.bulbagarden.net/wiki/Mr._Rime_(Pok%C3%A9mon),80,85,75,70,110,100,520
0867,Runerigus,https://bulbapedia.bulbagarden.net/wiki/Runerigus_(Pok%C3%A9mon),58,95,145,30,50,105,483
0868,Milcery,https://bulbapedia.bulbagarden.net/wiki/Milcery_(Pok%C3%A9mon),45,40,40,34,50,61,270
0869,Alcremie,https://bulbapedia.bulbagarden.net/wiki/Alcremie_(Pok%C3%A9mon),65,60,75,64,110,121,495
0870,Falinks,https://bulbapedia.bulbagarden.net/wiki/Falinks_(Pok%C3%A9mon),65,100,100,75,70,60,470
0870,Falinks Mega Falinks,https://bulbapedia.bulbagarden.net/wiki/Falinks_(Pok%C3%A9mon),65,135,135,100,70,65,570
0871,Pincurchin,https://bulbapedia.bulbagarden.net/wiki/Pincurchin_(Pok%C3%A9mon),48,101,95,15,91,85,435
0872,Snom,https://bulbapedia.bulbagarden.net/wiki/Snom_(Pok%C3%A9mon),30,25,35,20,45,30,185
0873,Frosmoth,https://bulbapedia.bulbagarden.net/wiki/Frosmoth_(Pok%C3%A9mon),70,65,60,65,125,90,475
0874,Stonjourner,https://bulbapedia.bulbagarden.net/wiki/Stonjourner_(Pok%C3%A9mon),100,125,135,70,20,20,470
0875,Eiscue Ice Face,https://bulbapedia.bulbagarden.net/wiki/Eiscue_(Pok%C3%A9mon),75,80,110,50,65,90,470
0875,Eiscue Noice Face,https://bulbapedia.bulbagarden.net/wiki/Eiscue_(Pok%C3%A9mon),75,80,70,130,65,50,470
0876,Indeedee Male,https://bulbapedia.bulbagarden.net/wiki/Indeedee_(Pok%C3%A9mon),60,65,55,95,105,95,475
0876,Indeedee Female,https://bulbapedia.bulbagarden.net/wiki/Indeedee_(Pok%C3%A9mon),70,55,65,85,95,105,475
0877,Morpeko,https://bulbapedia.bulbagarden.net/wiki/Morpeko_(Pok%C3%A9mon),58,95,58,97,70,58,436
0878,Cufant,https://bulbapedia.bulbagarden.net/wiki/Cufant_(Pok%C3%A9mon),72,80,49,40,40,49,330
0879,Copperajah,https://bulbapedia.bulbagarden.net/wiki/Copperajah_(Pok%C3%A9mon),122,130,69,30,80,69,500
0880,Dracozolt,https://bulbapedia.bulbagarden.net/wiki/Dracozolt_(Pok%C3%A9mon),90,100,90,75,80,70,505
0881,Arctozolt,https://bulbapedia.bulbagarden.net/wiki/Arctozolt_(Pok%C3%A9mon),90,100,90,55,90,80,505
0882,Dracovish,https://bulbapedia.bulbagarden.net/wiki/Dracovish_(Pok%C3%A9mon),90,90,100,75,70,80,505
0883,Arctovish,https://bulbapedia.bulbagarden.net/wiki/Arctovish_(Pok%C3%A9mon),90,90,100,55,80,90,505
0884,Duraludon,https://bulbapedia.bulbagarden.net/wiki/Duraludon_(Pok%C3%A9mon),70,95,115,85,120,50,535
0885,Dreepy,https://bulbapedia.bulbagarden.net/wiki/Dreepy_(Pok%C3%A9mon),28,60,30,82,40,30,270
0886,Drakloak,https://bulbapedia.bulbagarden.net/wiki/Drakloak_(Pok%C3%A9mon),68,80,50,102,60,50,410
0887,Dragapult,https://bulbapedia.bulbagarden.net/wiki/Dragapult_(Pok%C3%A9mon),88,120,75,142,100,75,600
